Reaction,Flux
13DAMPPOX,0
2HBt2,-10000
2MCITt,0
34DHPHAMT,0
34DHPLACOX,5000.005
3MOX4HOXPGALDOX_NADP_,0
42A12BOOX,5000.005
5AOPtm,0
5MTHFt,1416.67291666667
5MTHFt2,-10000
ACACT1rm,0
ACACt2m,0
ACALDtm,0
ACGAM6PSi,0
ACGAMPM,0
ACITL,7500.0075
ACNACNGAL14ACGLCGALGLUSIDEte,0
ACOAO7p,10000
ACONTm,10000
ACRNtm,-10000
ACt2m,0
ADAe,0
ADCim,0
ADK3,10000
ADKd,0
ADNt,-916.700416666688
ADRNt,0
AGPAT1,0
AKGMALtm,-10000
ALADGLNexR,10000
ALADGLYexR,-10000
ALAGLNexR,-10000
ALAGLYexR,-0.0100000000002183
ALAt4,8750.01125
ALATA_L,3750.00125
ALDD2xm,0
AMPDA,0
AMPTASECGe,2666.66166666667
ARACHDt2,0
R_group_phosphotase_1,0
R_group_phosphotase_2,0
ARTFR11,0
ARTFR61,10000
ARTPLM1,10000
ARTPLM2,0
ARTPLM3,0
ASNS1,0
ASNt4,0
ATPtm,0
BDHm,10000
BHBtm,10000
C160CPT2,0
CATp,5000
CDIPTr,0
CDS,0
CEPTC,0
CEPTE,0
CERT1gt,0
CERT2rt,0
CHAT,10000
CHLPCTD,0
CHOLK,0
CHOLtu,10000
CHSTEROLt1,0
CITtam,-10000
CITtbm,0
CLPNDt,0
CLS_hs,0
CMPSAS,0
CRNtim,-5000
CSm,0
CSNATm,-10000
CSNATr,-10000
CYSGLUexR,-10000
CYSGLYexR,-10000
CYSt4,8583.32208333333
CYStec,-5916.66041666666
CYTD,0
CYTDK1,0
CYTDt,-10000
CYTK10,10000
CYTK11,-10000
CYTK12,10000
CYTK3,-10000
CYTK5,10000
CYTK6,10000
CYTK7,-10000
CYTK8,10000
CYTK9,-10000
DADA,0
DADNK,0
DADNt4,0
DAGK_hs,-10000
DAGt,-10000
DCSPTN1t,0
DHFtm,-10000
DLNLCGt,0
DOPAMT,0
DOPAt4_2_r,5000.005
DSAT,0
DURIK1,10000
DURIt,10000
ELAIDCPT1,5000
EX_10fthf[e],0
EX_10fthf6glu[e],0
EX_11_cis_retfa[e],0
EX_13_cis_retnglc[e],0
EX_2mcit[e],0
EX_5mthf[e],8583.32708333333
EX_acetone[e],0
EX_ach[e],10000
EX_acnacngal14acglcgalgluside_hs[e],0
EX_adrn[e],0
EX_ala_B[e],0
EX_amp[e],10000
EX_arachd[e],0
EX_atp[e],0
EX_bhb[e],-10000
EX_bilglcur[e],0
EX_bilirub[e],0
EX_chol[e],-10000
EX_chsterol[e],0
EX_clpnd[e],0
EX_crvnc[e],0
EX_dag_hs[e],10000
EX_dcsptn1[e],0
EX_dlnlcg[e],0
EX_dopa[e],-5000.005
EX_gthox[e],0
EX_gthrd[e],0
EX_h2o2[e],0
EX_hco3[e],-10000
EX_hdca[e],0
EX_imp[e],5000.005
EX_lnlc[e],0
EX_lnlnca[e],0
EX_lnlncg[e],0
EX_lpchol_hs[e],0
EX_mthgxl[e],0
EX_oagd3_hs[e],7500.0075
EX_oagt3_hs[e],0
EX_ocdca[e],-885.422291666668
EX_ocdcea[e],0
EX_pchol_hs[e],0
EX_pe_hs[e],0
EX_pglyc_hs[e],0
EX_prostge2[e],0
EX_ps_hs[e],-10000
EX_retinol_cis_11[e],0
EX_retn[e],-10000
EX_retnglc[e],0
EX_Rtotal2[e],0
EX_Rtotal3[e],0
EX_sph1p[e],0
EX_strdnc[e],-4114.57770833333
EX_tag_hs[e],5000
EX_thf[e],1416.67291666667
EX_tmndnc[e],0
EX_ttdca[e],0
EX_utp[e],-10000
EX_vacc[e],0
EX_xolest2_hs[e],0
FACOAL1821,0
FACOAL1831,0
FACOAL1832,0
FACOAL184,0
FACOAL203,0
FACOAL204,0
FACOAL224,0
FACOAL2251,0
FACOAL2252,0
FACOAL226,0
FAOXC160,0
FRUt1r,-10000
FUMm,-10000
FUMtm,-10000
G3PD2m,0
G5SDym,0
G6PDH1rer,2500
G6PDH2rer,2500
G6Pter,5000
GALt1r,10000
GALtly,0
GAO1,7500.0075
GAO2,0
GBA,10000
GGH_10FTHF5GLUe,0
GGH_10FTHF6GLUe,0
GGNG,0
GHMT2rm,0
GLB1,0
GLCt1r,-10000
GLCtg,0
GLCURter,0
GLDBRAN,0
GLNtm,0
GLPASE2,0
GLU5Km,0
GLUDxm,-10000
GLUDym,0
GLUNm,0
GLUt2m,-10000
GLUTCOADHm,0
GLYAMDTRc,-10000
GLYt4,0
GLYtm,0
GPAM_hs,0
GTHPe,0
GTHRDt,0
GUACYC,0
GULNDer,0
GULNter,0
H2CO3Dm,0
H2Oter,-10000
H2Otg,0
H2Otly,0
H2Otm,-10000
H2Otp,-10000
HDD2COAtx,-10000
HISt4,0
HMGCOASim,0.0100000000002183
HMGLm,0.0100000000002183
Htg,0
Htr,-5000
ICDHy,0
ICDHyrm,-10000
ILEtec,-10000
KCC2t,10000
LACZe,0
LCTStg,0
LEUt4,0
LEUtec,10000
LNLCCPT1,-10000
LNLNCAt,0
LNLNCGt,0
LPASE,0
LPCHOLt,0
LPS2,0
LPS3,0
LPSe,0
MALSO3tm,10000
MALtm,-10000
MALTt1r,0
MAOX,0
MCITS,0
MDHm,0
ME2,0
MELATNOX,0
METAT,0
METS,1416.67291666667
MGSA2,0
MI1PS,0
MMEm,-10000
MMMm,10000
MTHFD2m,-5000
MTHFDm,5000
MTHGXLt,0
NADHtru,0
NADtru,0
NDP6,0
NDP7er,0
NDP7g,0
NDPK1m,10000
NH4t3r,-10000
NKCC2t,-10000
NOS1,0
NTD2e,0
NTD7e,0
O2ter,-2500
O2tp,5000
OAGD3te,7500.0075
OAGT3te,0
OCCOAtm,5000
OCOAT1m,0.0100000000002183
ORNtiDF,0
